0.0% TFA,,0.017% TFA,,0.017% TFA + triethylamine,,0.05% TFA,,0.05% TFA + triethylamine,,0.25% TFA,,0.25% TFA + triethylamine,,1.0% TFA,,1.0% TFA + triethylamine,,0.1% TFA,,0.1% TFA + triethylamine,,0.5% TFA,,0.5% TFA + triethylamine,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
759.333374,0.00106719078,759.333374,0.007306523621,759.333374,0.001487986534,759.333374,0.007396012079,759.333374,0.001677150372,759.333374,0.04623677209,759.333374,0.002041160595,759.333374,0.1198340431,759.333374,0.002120908117,759.333374,0.02338084579,759.333374,0.009259311482,759.333374,0.09275579453,759.333374,0.004819167778,
758.666687,0.001112682861,758.666687,0.007407387253,758.666687,0.00158397411,758.666687,0.007463739719,758.666687,0.00172416179,758.666687,0.04615560919,758.666687,0.002152644796,758.666687,0.1196133643,758.666687,0.002206862671,758.666687,0.02335030586,758.666687,0.009342378937,758.666687,0.09261038154,758.666687,0.00499693118,
758,0.001032263972,758,0.007299205288,758,0.001451909076,758,0.007354964502,758,0.001692794263,758,0.04588925466,758,0.002048520837,758,0.119197242,758,0.002101633232,758,0.0232367944,758,0.009304955602,758,0.0922665149,758,0.004784252029,
757.333374,0.001073730178,757.333374,0.007284358609,757.333374,0.001489363261,757.333374,0.00741499709,757.333374,0.00163806905,757.333374,0.04588709399,757.333374,0.002115835901,757.333374,0.1188706532,757.333374,0.002081604907,757.333374,0.02312967554,757.333374,0.009287263267,757.333374,0.0920310542,757.333374,0.004820554983,
756.666687,0.001051024417,756.666687,0.007312736474,756.666687,0.00149832468,756.666687,0.007395432796,756.666687,0.00166932866,756.666687,0.04570337385,756.666687,0.002080642385,756.666687,0.1185117587,756.666687,0.002182458527,756.666687,0.02312959358,756.666687,0.009361078963,756.666687,0.09181641787,756.666687,0.004847097211,
756,0.001036778791,756,0.007298205048,756,0.001536873868,756,0.007314395159,756,0.001687986776,756,0.04558516294,756,0.002115679672,756,0.1182571128,756,0.002150199609,756,0.02308318391,756,0.009316036478,756,0.0915722549,756,0.004910056014,
755.333374,0.0009875586256,755.333374,0.007400988601,755.333374,0.001581168268,755.333374,0.007429821882,755.333374,0.00180842611,755.333374,0.04554994777,755.333374,0.002169268439,755.333374,0.1179826856,755.333374,0.002303711837,755.333374,0.02312847599,755.333374,0.0094186645,755.333374,0.09147170931,755.333374,0.004944667686,
754.666687,0.001075235195,754.666687,0.00740504358,754.666687,0.001530873124,754.666687,0.007394932676,754.666687,0.001714026206,754.666687,0.04540993646,754.666687,0.002136646304,754.666687,0.1176694259,754.666687,0.002246021293,754.666687,0.02304428443,754.666687,0.009433954954,754.666687,0.09126849473,754.666687,0.004964619409,
754,0.001005097642,754,0.00717018079,754,0.001436455641,754,0.007268801332,754,0.001678267727,754,0.04520168528,754,0.002098433906,754,0.1173382103,754,0.002214537933,754,0.02291153371,754,0.009470119141,754,0.09096252173,754,0.00493854098,
753.333374,0.001007147366,753.333374,0.007278435864,753.333374,0.001563917613,753.333374,0.007281068247,753.333374,0.001698771375,753.333374,0.04507358745,753.333374,0.002122260863,753.333374,0.1171147972,753.333374,0.002185268328,753.333374,0.02293792181,753.333374,0.009400385432,753.333374,0.09077772498,753.333374,0.004942101892,
752.666687,0.001079387264,752.666687,0.007322450634,752.666687,0.001500454615,752.666687,0.007318607066,752.666687,0.001754647936,752.666687,0.04508160055,752.666687,0.002145178849,752.666687,0.116781503,752.666687,0.002206550445,752.666687,0.02291849256,752.666687,0.009504990652,752.666687,0.09057107568,752.666687,0.004910160787,
752,0.001027800958,752,0.007237162441,752,0.001543628168,752,0.007209605537,752,0.001715663471,752,0.04487729445,752,0.00211625197,752,0.1164769232,752,0.002186959377,752,0.02277841419,752,0.009403930046,752,0.09027285874,752,0.004908301868,
751.333374,0.001078167581,751.333374,0.00728646433,751.333374,0.001515546697,751.333374,0.007280462421,751.333374,0.001739807427,751.333374,0.04479517788,751.333374,0.002187115606,751.333374,0.1162063852,751.333374,0.002223176183,751.333374,0.02278932743,751.333374,0.009493216872,751.333374,0.09006071091,751.333374,0.005011830945,
750.666687,0.001064829296,750.666687,0.007280331105,750.666687,0.00150661089,750.666687,0.007245269604,750.666687,0.001733361976,750.666687,0.04464829713,750.666687,0.002197002061,750.666687,0.1159210801,750.666687,0.002269231947,750.666687,0.02278354391,750.666687,0.009539229795,750.666687,0.08990829438,750.666687,0.00496210577,
750,0.001025465666,750,0.007211789954,750,0.001514611533,750,0.007229108363,750,0.001693963772,750,0.04457838833,750,0.002112090122,750,0.1156005189,750,0.002198511036,750,0.02274150588,750,0.009548094124,750,0.08966631442,750,0.004958701786,
749.333374,0.001111177611,749.333374,0.007244190201,749.333374,0.001498870202,749.333374,0.007253850345,749.333374,0.001775882905,749.333374,0.04451525956,749.333374,0.00217439374,749.333374,0.1154195964,749.333374,0.002255596919,749.333374,0.02272748575,749.333374,0.009510653093,749.333374,0.08954121172,749.333374,0.00504713133,
748.666687,0.001024868921,748.666687,0.007239399944,748.666687,0.001527210348,748.666687,0.007186076604,748.666687,0.001748826005,748.666687,0.04439117759,748.666687,0.002170257038,748.666687,0.1150949225,748.666687,0.002251745667,748.666687,0.0226213932,748.666687,0.009570481256,748.666687,0.08929110318,748.666687,0.005006829277,
748,0.00106205279,748,0.007223028224,748,0.00149224652,748,0.007204078138,748,0.001743731904,748,0.04427146167,748,0.002175017959,748,0.1147560179,748,0.002231007908,748,0.02254234441,748,0.00959001109,748,0.08907327056,748,0.004966294859,
747.333374,0.001076065586,747.333374,0.007169943769,747.333374,0.001508143498,747.333374,0.007138943765,747.333374,0.001697160187,747.333374,0.04417868331,747.333374,0.002123769606,747.333374,0.1145246997,747.333374,0.002191746607,747.333374,0.0225127358,747.333374,0.00950631313,747.333374,0.0888478905,747.333374,0.004983079154,
746.666687,0.001077441033,746.666687,0.007281963248,746.666687,0.001495701144,746.666687,0.007146627642,746.666687,0.001722264686,746.666687,0.04410266131,746.666687,0.002148898784,746.666687,0.1143121868,746.666687,0.00230131764,746.666687,0.02256339416,746.666687,0.009595965035,746.666687,0.08870822191,746.666687,0.005041474942,
746,0.001043136115,746,0.007232477423,746,0.001477518817,746,0.007174207363,746,0.001735077356,746,0.04398875311,746,0.002163909376,746,0.1139844358,746,0.00222143298,746,0.02248449065,746,0.009581753984,746,0.08848385513,746,0.005111560225,
745.333374,0.001055980683,745.333374,0.007150338497,745.333374,0.00148190849,745.333374,0.007086053956,745.333374,0.001709270407,745.333374,0.04382968694,745.333374,0.002059548628,745.333374,0.1136681587,745.333374,0.002203168115,745.333374,0.02242648229,745.333374,0.00958463829,745.333374,0.08828548342,745.333374,0.004993029404,
744.666687,0.001051569358,744.666687,0.007215369493,744.666687,0.001430819742,744.666687,0.006988526788,744.666687,0.001705060364,744.666687,0.04372186214,744.666687,0.00216031936,744.666687,0.113400273,744.666687,0.00215506414,744.666687,0.02237856574,744.666687,0.009540420026,744.666687,0.08809555322,744.666687,0.005050588399,
744,0.001136248233,744,0.007203288842,744,0.001551395748,744,0.007162338588,744,0.001809803769,744,0.04371994361,744,0.002238553483,744,0.1132589057,744,0.002320835833,744,0.02242095023,744,0.009682300501,744,0.08798012137,744,0.005110145546,
743.333374,0.001098279608,743.333374,0.00718852412,743.333374,0.001487700851,743.333374,0.007103788201,743.333374,0.001743939822,743.333374,0.04349015281,743.333374,0.002149523236,743.333374,0.1128800735,743.333374,0.002201945288,743.333374,0.0222998336,743.333374,0.009550554678,743.333374,0.0876647681,743.333374,0.005053023808,
742.666687,0.001099810703,742.666687,0.007150864694,742.666687,0.001487752772,742.666687,0.007034801412,742.666687,0.001703371177,742.666687,0.04338278621,742.666687,0.002125304425,742.666687,0.1125310585,742.666687,0.002194842556,742.666687,0.0222641658,742.666687,0.009543172084,742.666687,0.08751081675,742.666687,0.005025316961,
742,0.00105086877,742,0.007170470431,742,0.001505597844,742,0.007062400226,742,0.001715065795,742,0.04339005053,742,0.002176995156,742,0.1123686433,742,0.002250080463,742,0.02225528285,742,0.009672798216,742,0.08737870306,742,0.005119810812,
741.333374,0.001040074159,741.333374,0.007138338406,741.333374,0.001482713735,741.333374,0.006982397754,741.333374,0.001721666893,741.333374,0.04326872155,741.333374,0.002115809824,741.333374,0.1122097746,741.333374,0.002208944177,741.333374,0.02215543389,741.333374,0.009648420848,741.333374,0.0871104449,741.333374,0.00506918272,
740.666687,0.001026451704,740.666687,0.007144969888,740.666687,0.001496506389,740.666687,0.006998260505,740.666687,0.001700330642,740.666687,0.04312830046,740.666687,0.002141198609,740.666687,0.1119325012,740.666687,0.002221354749,740.666687,0.02219768614,740.666687,0.009563521482,740.666687,0.08699771017,740.666687,0.005073268432,
740,0.001067761681,740,0.007113708649,740,0.00153757527,740,0.007014386356,740,0.001674941508,740,0.04308899119,740,0.002214512089,740,0.1116167158,740,0.002261972055,740,0.0221311897,740,0.009661205113,740,0.08688060939,740,0.005141079891,
739.333374,0.0009809685871,739.333374,0.007032854483,739.333374,0.00144502637,739.333374,0.006887813564,739.333374,0.001616373076,739.333374,0.0428689383,739.333374,0.002071096795,739.333374,0.11129269,739.333374,0.002181574004,739.333374,0.02205697075,739.333374,0.009617057629,739.333374,0.08661594242,739.333374,0.005021519959,
738.666687,0.0009976252913,738.666687,0.007027987856,738.666687,0.001413367339,738.666687,0.00692531839,738.666687,0.001641161041,738.666687,0.04282848164,738.666687,0.002082567196,738.666687,0.1111112162,738.666687,0.002282320987,738.666687,0.02200002596,738.666687,0.009677112103,738.666687,0.08639439195,738.666687,0.005058078561,
738,0.001072718063,738,0.007162128109,738,0.001533314935,738,0.006943099201,738,0.001674811589,738,0.04283827916,738,0.002152306726,738,0.1109322831,738,0.002282425063,738,0.02202693187,738,0.009709644131,738,0.08634983003,738,0.005190904252,
737.333374,0.001057018642,737.333374,0.007104314864,737.333374,0.001432092395,737.333374,0.006920347456,737.333374,0.001706983428,737.333374,0.0426780358,737.333374,0.002141328761,737.333374,0.1105758771,737.333374,0.002278755885,737.333374,0.02202488855,737.333374,0.009680209681,737.333374,0.08616225421,737.333374,0.005058628507,
736.666687,0.001074015629,736.666687,0.007189945318,736.666687,0.001498844242,736.666687,0.006924923975,736.666687,0.001706567709,736.666687,0.04264573753,736.666687,0.002158394083,736.666687,0.1104475707,736.666687,0.002317114267,736.666687,0.0220410917,736.666687,0.009715441614,736.666687,0.08603909612,736.666687,0.005204029381,
736,0.001013582107,736,0.006995445583,736,0.001354003209,736,0.00681702001,736,0.00160805881,736,0.04242110997,736,0.002036427148,736,0.1100750268,736,0.002198823262,736,0.02184031717,736,0.009632910602,736,0.08572171628,736,0.005102550145,
735.333374,0.001064673648,735.333374,0.007146101445,735.333374,0.001527054468,735.333374,0.006929290015,735.333374,0.001696952269,735.333374,0.04249449819,735.333374,0.002176240785,735.333374,0.1100156233,735.333374,0.002278938191,735.333374,0.02196609788,735.333374,0.009754012339,735.333374,0.08571663499,735.333374,0.00525312731,
734.666687,0.001072432613,734.666687,0.007079186384,734.666687,0.001489622984,734.666687,0.006932630669,734.666687,0.001724239788,734.666687,0.04234990105,734.666687,0.002156703267,734.666687,0.1096813008,734.666687,0.00229665963,734.666687,0.02194567584,734.666687,0.009784617461,734.666687,0.08554859459,734.666687,0.005134426523,
734,0.0009580602054,734,0.00701404456,734,0.001413575141,734,0.006840844639,734,0.00165857072,734,0.0422308892,734,0.00203151186,734,0.1094192937,734,0.002202933887,734,0.02183416672,734,0.009638945572,734,0.08541978151,734,0.005155172665,
733.333374,0.001016436145,733.333374,0.00706734648,733.333374,0.001471882453,733.333374,0.006885052193,733.333374,0.001724265749,733.333374,0.04229833931,733.333374,0.00218820828,733.333374,0.109267287,733.333374,0.002309567295,733.333374,0.0218824856,733.333374,0.009810617194,733.333374,0.08527497202,733.333374,0.005235546734,
732.666687,0.001091246726,732.666687,0.007085659076,732.666687,0.001507701934,732.666687,0.006868904456,732.666687,0.001687726821,732.666687,0.0422173664,732.666687,0.002199421637,732.666687,0.1091293842,732.666687,0.00229556649,732.666687,0.02189141512,732.666687,0.009794175625,732.666687,0.08519946784,732.666687,0.005267328117,
732,0.001088911202,732,0.007068083156,732,0.001430092612,732,0.006869535428,732,0.001741626766,732,0.04211196676,732,0.002193385735,732,0.108982645,732,0.002313861158,732,0.02189917304,732,0.009830820374,732,0.085035339,732,0.005241991952,
731.333374,0.0009845229797,731.333374,0.007075686939,731.333374,0.001467882539,731.333374,0.006827801466,731.333374,0.001610864769,731.333374,0.04199481383,731.333374,0.002143305726,731.333374,0.1086402982,731.333374,0.002275711391,731.333374,0.02177937515,731.333374,0.009757348336,731.333374,0.0848331973,731.333374,0.005214639474,
730.666687,0.0009874028619,730.666687,0.007016859483,730.666687,0.001441520173,730.666687,0.006834927946,730.666687,0.001638406771,730.666687,0.04200128838,730.666687,0.002070628572,730.666687,0.1084494591,730.666687,0.002186049009,730.666687,0.02171147242,730.666687,0.009751947597,730.666687,0.08467288315,730.666687,0.005217600148,
730,0.0009670885047,730,0.006996681914,730,0.00142196368,730,0.006779813673,730,0.001654179185,730,0.04188444838,730,0.002101243008,730,0.1082412004,730,0.002240843372,730,0.02175757475,730,0.009728969075,730,0.08460808545,730,0.005206046626,
729.333374,0.0009418720147,729.333374,0.006952857599,729.333374,0.00136711658,729.333374,0.006706724409,729.333374,0.001622816781,729.333374,0.04181583971,729.333374,0.002097549383,729.333374,0.1079874262,729.333374,0.002185268328,729.333374,0.02167315781,729.333374,0.009792639874,729.333374,0.08438676596,729.333374,0.005135762505,
728.666687,0.0009396409732,728.666687,0.006989447866,728.666687,0.001440377324,728.666687,0.006820806768,728.666687,0.001632612431,728.666687,0.04169275612,728.666687,0.002135371557,728.666687,0.1078661904,728.666687,0.002258615335,728.666687,0.0217376519,728.666687,0.00985528715,728.666687,0.08434939384,728.666687,0.005232323892,
728,0.0009934480768,728,0.007030066103,728,0.001434819424,728,0.006770637352,728,0.001650645281,728,0.04165032879,728,0.002115003299,728,0.1076562479,728,0.002210921375,728,0.02173553035,728,0.009777813219,728,0.08422360569,728,0.005208875984,
727.333374,0.0009626262472,727.333374,0.007007336244,727.333374,0.001387164113,727.333374,0.006742741913,727.333374,0.001615801477,727.333374,0.04162913188,727.333374,0.002022487344,727.333374,0.1075023785,727.333374,0.002183343284,727.333374,0.02167125419,727.333374,0.009774106555,727.333374,0.08411212265,727.333374,0.005264053121,
726.666687,0.0009523009066,726.666687,0.006928474642,726.666687,0.00140165491,726.666687,0.006665242836,726.666687,0.001605044818,726.666687,0.041553583,726.666687,0.00201489334,726.666687,0.1072966233,726.666687,0.002178035909,726.666687,0.02159969695,726.666687,0.009727777913,726.666687,0.08401159197,726.666687,0.005180792417,
726,0.0009809685871,726,0.007035932969,726,0.001461623004,726,0.006749025546,726,0.001649605925,726,0.04152652249,726,0.002126813168,726,0.1071234345,726,0.00219905749,726,0.02161604725,726,0.009787370451,726,0.08390647918,726,0.005240943749,
725.333374,0.0009709800943,725.333374,0.006958197337,725.333374,0.001418301719,725.333374,0.006751733366,725.333374,0.001630715677,725.333374,0.04144429788,725.333374,0.002104546642,725.333374,0.1069855765,725.333374,0.002277038526,725.333374,0.02162614092,725.333374,0.00984776672,725.333374,0.08380832523,725.333374,0.005262271501,
724.666687,0.001040255884,724.666687,0.007080607582,724.666687,0.001472272095,724.666687,0.006814338267,724.666687,0.00169931713,724.666687,0.04149576277,724.666687,0.002162348479,724.666687,0.1068941206,724.666687,0.002276101615,724.666687,0.02171234414,724.666687,0.009899828583,724.666687,0.08375231922,724.666687,0.005323403981,
724,0.0009509518859,724,0.006946202833,724,0.001381632756,724,0.006707381923,724,0.001652152394,724,0.04138361663,724,0.002071721014,724,0.1066076159,724,0.002175928559,724,0.02161052451,724,0.009855022654,724,0.08360191435,724,0.005246393383,
