non-imine polymer 0.0% TFA,,non-imine polymer 0.017% TFA,,non-imine polymer 0.05% TFA,,non-imine polymer 0.1% TFA,,non-imine polymer 0.25% TFA,,non-imine polymer 0.5% TFA,,non-imine polymer 1.0% TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
780.666687,0.0006383250002,780.666687,0.000192453037,780.666687,5.205980415E-005,780.666687,-6.005129399E-005,780.666687,0.002545642899,780.666687,0.003042187775,780.666687,0.0006842648727,
780,0.0007009360706,780,0.0001557320211,780,-4.027670002E-005,780,-2.971607501E-005,780,0.002525177551,780,0.00297428621,780,0.0005880871322,
779.333374,0.0005406282726,779.333374,0.0001508896385,779.333374,-0.0001100531954,779.333374,-0.0001713313104,779.333374,0.002552517224,779.333374,0.002905899892,779.333374,0.0005658733426,
778.666687,0.0007618706441,778.666687,0.0003235397744,778.666687,4.23256206E-005,778.666687,4.382715633E-005,778.666687,0.002708828775,778.666687,0.003115757834,778.666687,0.0006645609392,
778,0.0006307811709,778,0.0001164765927,778,-0.0001002706631,778,-7.143939729E-005,778,0.002596342238,778,0.002861183602,778,0.0005670138053,
777.333374,0.000628318463,777.333374,0.0001769925439,777.333374,-0.0001403310453,777.333374,-0.0001191108895,777.333374,0.002601394197,777.333374,0.00296479906,777.333374,0.0005858838558,
776.666687,0.0007029843982,776.666687,0.0002097787656,776.666687,-2.800771472E-005,776.666687,-2.060474253E-005,776.666687,0.002635223558,776.666687,0.002953305142,776.666687,0.0006532575353,
776,0.0007712320075,776,0.0002586778428,776,-5.275239891E-005,776,0.0001097444838,776,0.002781769028,776,0.003080118215,776,0.0007694167434,
775.333374,0.0006276703789,775.333374,0.0001989533484,775.333374,-1.977642933E-005,775.333374,-0.0001370186947,775.333374,0.0026512146,775.333374,0.002993834438,775.333374,0.0006743609556,
774.666687,0.0006583388313,774.666687,0.0002131973888,774.666687,-0.0001237172983,774.666687,3.002782705E-006,774.666687,0.002698253375,774.666687,0.002940013539,774.666687,0.0006075283745,
774,0.000552317535,774,0.0001612218475,774,-8.712342969E-005,774,-4.690284186E-005,774,0.002623295644,774,0.002952288836,774,0.0005889943568,
773.333374,0.0006669201539,773.333374,0.0001394701103,773.333374,-0.0001722110901,773.333374,-1.584192432E-005,773.333374,0.002637801692,773.333374,0.003025191836,773.333374,0.0006053508841,
772.666687,0.000672183116,772.666687,0.0001755423436,772.666687,-0.0001293587993,772.666687,-5.818775753E-005,772.666687,0.002576265018,772.666687,0.002934566699,772.666687,0.0005831880844,
772,0.0007198378444,772,0.0001679547422,772,-8.298248576E-005,772,-6.036188279E-005,772,0.00268687075,772,0.003028528299,772,0.0006271000602,
771.333374,0.0006652349839,771.333374,0.0002431631874,771.333374,-6.31054063E-005,771.333374,-6.160816611E-006,771.333374,0.002661866834,771.333374,0.003030587686,771.333374,0.000622744963,
770.666687,0.0006170159904,770.666687,8.550976781E-005,770.666687,-8.148138295E-005,770.666687,-0.0001242348808,770.666687,0.00261748815,770.666687,0.003032881534,770.666687,0.0006077616708,
770,0.0006900984445,770,0.0002878955856,770,3.02099761E-005,770,1.579072705E-005,770,0.002729407046,770,0.00306591019,770,0.0006967617664,
769.333374,0.0007709985948,769.333374,0.0002405731502,769.333374,3.013231253E-005,769.333374,-4.038192401E-006,769.333374,0.002739019226,769.333374,0.003094796091,769.333374,0.0006784832221,
768.666687,0.0006715609343,768.666687,0.0001632158092,768.666687,-7.646041922E-005,768.666687,-5.559949932E-005,768.666687,0.002706953324,768.666687,0.003075503977,768.666687,0.0006301071844,
768,0.0006476318231,768,0.0001058865164,768,-2.697234049E-005,768,-3.245978951E-005,768,0.002686896827,768,0.003080691909,768,0.0006265038392,
767.333374,0.000565510476,767.333374,0.0001799447491,767.333374,-0.0001458688203,767.333374,-8.267191151E-005,767.333374,0.00263311388,767.333374,0.003059497336,767.333374,0.0006435617106,
766.666687,0.0006804277073,766.666687,0.0002118506527,766.666687,-0.0001043079246,766.666687,-7.019707118E-005,766.666687,0.002657855861,766.666687,0.003099619178,766.666687,0.0006834870437,
766,0.000656420365,766,0.0002029416355,766,-0.000105498395,766,-3.390929487E-005,766,0.002645276487,766,0.003118912457,766,0.0006802980788,
765.333374,0.0006872205413,765.333374,0.000278959109,765.333374,-3.841307989E-005,765.333374,-9.493935067E-005,765.333374,0.002722269623,765.333374,0.003093805397,765.333374,0.0006101205945,
764.666687,0.0006698239013,764.666687,0.0001942399686,764.666687,-0.0001034797751,764.666687,-0.0001151772813,764.666687,0.002687678207,764.666687,0.003012836212,764.666687,0.0005816328339,
764,0.0006414100062,764,0.0001513816387,764,-0.000132619447,764,-0.0001318431023,764,0.002721097553,764,0.003114506369,764,0.0005725607043,
763.333374,0.0007768074283,763.333374,0.0002210447565,763.333374,-2.4435667E-005,763.333374,-5.917129238E-005,763.333374,0.002742978977,763.333374,0.003175441409,763.333374,0.0006959579769,
762.666687,0.0006949467934,762.666687,0.0001872735738,762.666687,-6.445127656E-005,762.666687,-8.603643801E-005,762.666687,0.002761318348,762.666687,0.002999881515,762.666687,0.0005377254565,
762,0.0007252051728,762,0.0001501127845,762,-7.345816266E-005,762,-0.0001016681854,762,0.002743421821,762,0.003148844698,762,0.0006586499512,
761.333374,0.0007029325352,761.333374,0.0001963894611,761.333374,-8.541529678E-005,761.333374,-8.091200289E-005,761.333374,0.002697992837,761.333374,0.003094274551,761.333374,0.0006075283745,
760.666687,0.0005992851802,760.666687,0.0001538157667,760.666687,-0.0001810604881,760.666687,-0.0001326712081,760.666687,0.002659314312,760.666687,0.003085123841,760.666687,0.0005737789324,
760,0.0006374695222,760,0.0001419559558,760,-0.0001548222644,760,-5.999952919E-005,760,0.002724145073,760,0.003112994134,760,0.0005703056813,
759.333374,0.0006983692292,759.333374,0.00015596507,759.333374,-0.0001562713587,759.333374,-3.686005584E-005,759.333374,0.00268991827,759.333374,0.003162273206,759.333374,0.0006699016667,
758.666687,0.0006549167447,758.666687,0.0002401846432,758.666687,-4.488394916E-005,758.666687,-0.0001212847128,758.666687,0.002707604552,758.666687,0.003147071693,758.666687,0.0006502243341,
758,0.0006143459468,758,0.0001279214048,758,-9.975306602E-005,758,-5.347711704E-005,758,0.002673482988,758,0.003078736598,758,0.0005520842969,
757.333374,0.0006708349683,757.333374,0.0001992641191,757.333374,-0.000136759918,757.333374,-9.623336518E-005,757.333374,0.002587201772,757.333374,0.003123605624,757.333374,0.0005873354385,
756.666687,0.0006609573029,756.666687,0.000189241764,756.666687,-6.879945431E-005,756.666687,-7.444166113E-005,756.666687,0.002724952763,756.666687,0.003079675138,756.666687,0.0006521168398,
756,0.0006449357024,756,0.0002138189593,756,-0.0001396582229,756,-6.885121547E-005,756,0.002669445937,756,0.003183733672,756,0.0006618647021,
755.333374,0.0006773683708,755.333374,0.0001907697006,755.333374,-9.452526865E-005,755.333374,-2.500512528E-005,755.333374,0.002765017794,755.333374,0.003243739717,755.333374,0.0006159790792,
754.666687,0.0007460009074,754.666687,0.0002244634525,754.666687,-0.0001195767109,754.666687,-4.64369441E-005,754.666687,0.002722035162,754.666687,0.003170826007,754.666687,0.000601384847,
754,0.0006923281471,754,0.0001269892382,754,-9.059144213E-005,754,-8.50012002E-005,754,0.002729719738,754,0.003167149378,754,0.0006072172546,
753.333374,0.0006839796552,753.333374,0.0001192730342,753.333374,-0.0001006847451,753.333374,-8.101552521E-005,753.333374,0.002641552128,753.333374,0.00306567573,753.333374,0.0006103797932,
752.666687,0.0006720275851,752.666687,0.0001722276065,752.666687,-0.0001415731676,752.666687,-0.0001086557022,752.666687,0.002673300682,752.666687,0.003197580576,752.666687,0.00066196837,
752,0.0007042289362,752,0.0002108147164,752,-9.887314081E-005,752,-6.579714682E-005,752,0.002719326178,752,0.003197059035,752,0.0006294591003,
751.333374,0.0007531318697,751.333374,0.0002272605925,751.333374,-8.753751899E-005,751.333374,1.346091176E-005,751.333374,0.002700415207,751.333374,0.003251563758,751.333374,0.0006677757483,
750.666687,0.0006791832275,750.666687,0.0001961822854,750.666687,-9.3593575E-005,750.666687,-5.870540917E-005,750.666687,0.002766476478,750.666687,0.003236489603,750.666687,0.0006644054083,
750,0.0007077292539,750,0.0002043660206,750,-0.0001004259466,750,-3.044083132E-005,750,0.002714272821,750,0.003183811903,750,0.0006381694693,
749.333374,0.000638739788,749.333374,0.000131909037,749.333374,-0.0001409521064,749.333374,-0.0001149702512,749.333374,0.002617696533,749.333374,0.00319147855,749.333374,0.0005853913608,
748.666687,0.0006828648038,748.666687,0.0002252922422,748.666687,-8.484591672E-005,748.666687,-3.132089114E-005,748.666687,0.002708776621,748.666687,0.003189079463,748.666687,0.0006511316751,
748,0.000665442436,748,0.0001951204758,748,-0.0001018234616,748,-0.0001004259466,748,0.002642333508,748,0.003211114788,748,0.0006231078878,
747.333374,0.0007033992442,747.333374,0.0002214073465,747.333374,-9.328300803E-005,747.333374,-0.0001560125966,747.333374,0.002622722881,747.333374,0.003234142438,747.333374,0.0006159272161,
746.666687,0.0006842389121,746.666687,0.0001341877069,746.666687,-0.000135517781,746.666687,-0.0001237690594,746.666687,0.00267822342,746.666687,0.003224075772,746.666687,0.0006056100829,
746,0.0006398545229,746,0.0001973476756,746,-0.0001461793436,746,-2.391797534E-005,746,0.002626655158,746,0.003248668741,746,0.0006050657248,
745.333374,0.000684913015,745.333374,0.0002259397152,745.333374,-0.0001349484664,745.333374,-5.937835158E-005,745.333374,0.002725161146,745.333374,0.003310222877,745.333374,0.0006552278064,
744.666687,0.0006430172944,744.666687,0.0001399103057,744.666687,-0.0001308597421,744.666687,-0.0001667253964,744.666687,0.002660251921,744.666687,0.003257040633,744.666687,0.0005911458284,
744,0.0006287850556,744,0.0001786499197,744,-0.0001369151869,744,-0.0002054342185,744,0.002671243157,744,0.00329825026,744,0.0005877501681,
743.333374,0.0007135631167,743.333374,0.0002360924263,743.333374,-8.877979417E-005,743.333374,-7.490753342E-005,743.333374,0.002745531732,743.333374,0.003328612307,743.333374,0.0006716905627,
742.666687,0.0006133608986,742.666687,0.0001295009133,742.666687,-0.0001260981226,742.666687,-0.0001145561837,742.666687,0.002617618302,742.666687,0.003241288243,742.666687,0.000583058456,
742,0.0007070810534,742,0.0002313009318,742,-9.54569623E-005,742,-4.773110413E-005,742,0.002661345992,742,0.003369515762,742,0.0006807129248,
741.333374,0.0006395693636,741.333374,0.0001467205584,741.333374,-0.0001417284366,741.333374,-0.0001495433826,741.333374,0.002645302331,741.333374,0.003278323216,741.333374,0.0005806997069,
740.666687,0.0006709386944,740.666687,0.000132452813,740.666687,-0.0001503196836,740.666687,-0.0001675534295,740.666687,0.002622904954,740.666687,0.003340924857,740.666687,0.0006169641274,
740,0.0006742572295,740,0.0002005331189,740,-0.0001123305774,740,-9.581928316E-005,740,0.002690673573,740,0.003365054959,740,0.0006872723461,
739.333374,0.0007146521239,739.333374,0.0001617138623,739.333374,-0.0001770239469,739.333374,-0.0001352072431,739.333374,0.002613764256,739.333374,0.003319247859,739.333374,0.0006435098476,
738.666687,0.0007312467205,738.666687,0.000221536844,738.666687,-8.722695202E-005,738.666687,-3.970726175E-005,738.666687,0.002662231447,738.666687,0.003415928222,738.666687,0.0007039437187,
738,0.0007984873373,738,0.0002575122926,738,-3.836131145E-005,738,1.555774543E-005,738,0.002693825401,738,0.003452925943,738,0.0007503572851,
737.333374,0.0006939097075,737.333374,0.0002288404648,737.333374,-8.888331649E-005,737.333374,-0.0001154360725,737.333374,0.002716825576,737.333374,0.003428503871,737.333374,0.0007003656938,
736.666687,0.000770142884,736.666687,0.0002548962657,736.666687,-2.702411075E-005,736.666687,-5.0319406E-005,736.666687,0.002724275459,736.666687,0.003405883443,736.666687,0.0007128370926,
736,0.0005835250486,736,0.0001600824471,736,-0.0001590660249,736,-7.677099347E-005,736,0.002670513932,736,0.003399256617,736,0.0006092133117,
735.333374,0.0006475022528,735.333374,0.0002430854947,735.333374,-0.0001638790272,735.333374,-0.000138053816,735.333374,0.00263767154,735.333374,0.00339443027,735.333374,0.000685379724,
734.666687,0.0006932356046,734.666687,0.0001885943348,734.666687,-0.0001578239608,734.666687,-0.0001142456385,734.666687,0.002591524739,734.666687,0.003389916848,734.666687,0.0006338142557,
734,0.0006400878774,734,0.0002439402015,734,-0.0001098979119,734,-7.040413038E-005,734,0.002728677588,734,0.003456657054,734,0.0006946356734,
733.333374,0.0006745164865,733.333374,0.0001623353601,733.333374,-6.740183017E-005,733.333374,-8.753751899E-005,733.333374,0.002648011083,733.333374,0.003388742683,733.333374,0.0006710942253,
732.666687,0.0006524797645,732.666687,0.0001933335589,732.666687,-0.0002108676708,732.666687,-0.0001244419109,732.666687,0.002681348938,732.666687,0.003443376161,732.666687,0.0006606721436,
732,0.0007491903962,732,0.0002700228069,732,-5.244180647E-005,732,-8.251662803E-005,732,0.002825486939,732,0.003467772854,732,0.00066334242,
731.333374,0.000740425894,731.333374,0.000218895133,731.333374,-5.906776278E-005,731.333374,-5.528891052E-005,731.333374,0.002703957725,731.333374,0.003534316318,731.333374,0.0007208490861,
730.666687,0.0006832277868,730.666687,0.0001176676669,730.666687,-0.0001206118613,730.666687,-0.0002067278983,730.666687,0.002646891167,730.666687,0.003377785673,730.666687,0.0006334513309,
730,0.000667075743,730,0.0002441215038,730,-0.0001484565437,730,-0.0001092768071,730,0.002687053056,730,0.003400039393,730,0.0006503539626,
729.333374,0.0007680683048,729.333374,0.000122198966,729.333374,-0.0001058089474,729.333374,-0.000144678459,729.333374,0.00266858656,729.333374,0.003480558749,729.333374,0.0006339438842,
728.666687,0.0006696683122,728.666687,0.0002029675234,728.666687,-0.0001628957252,728.666687,-0.0001503196836,728.666687,0.002647828776,728.666687,0.003425973002,728.666687,0.0006738683442,
728,0.0006441838923,728,0.000200144641,728,-0.0001871152344,728,-0.0001174546414,728,0.002616055775,728,0.003502556821,728,0.0006001924048,
727.333374,0.0007566325366,727.333374,0.0002722244826,727.333374,-9.804497677E-005,727.333374,-4.229561091E-005,727.333374,0.002709558001,727.333374,0.00355402031,727.333374,0.0006700312952,
726.666687,0.000696995121,726.666687,0.0001726678456,726.666687,-0.0001333957916,726.666687,-0.0001490775903,726.666687,0.002622045577,726.666687,0.003459292464,726.666687,0.0006656757323,
726,0.0007398813614,726,0.0001739885483,726,-0.0001163677225,726,-7.682276191E-005,726,0.002712293062,726,0.003479645588,726,0.0006119351601,
725.333374,0.0007145743002,725.333374,0.0001481447689,725.333374,-0.0001189038594,725.333374,-7.035236194E-005,725.333374,0.002636187011,725.333374,0.003472547978,725.333374,0.0005831362214,
724.666687,0.0006894243415,724.666687,0.0001910545834,724.666687,-0.0001806982327,724.666687,-0.0001727285999,724.666687,0.002640484367,724.666687,0.003456030972,724.666687,0.0006569388788,
724,0.0007838091697,724,0.0002231425897,724,-0.0001061195071,724,-0.0001173511264,724,0.002748371335,724,0.003543659346,724,0.000670601672,
723.333374,0.0007394146523,723.333374,0.0002471777843,723.333374,-0.0001570994064,723.333374,-0.0001737636194,723.333374,0.002704530722,723.333374,0.003535203636,723.333374,0.000637832447,
722.666687,0.0007716987748,722.666687,0.000222184317,722.666687,-0.0001182310079,722.666687,-9.876962577E-005,722.666687,0.002738706768,722.666687,0.00358453067,722.666687,0.000672286842,
722,0.0006843167357,722,0.0002397961362,722,-0.0001620676921,722,-0.0001509924914,722,0.002690960187,722,0.003492066404,722,0.0005856246571,
721.333374,0.0007806454087,721.333374,0.0002069299517,721.333374,-0.000154252979,721.333374,-0.0001306009508,721.333374,0.002669706475,721.333374,0.003524268977,721.333374,0.0006943505141,
720.666687,0.0007589922752,720.666687,0.0002227023069,720.666687,-0.0001539942023,720.666687,-0.000165379839,720.666687,0.002608842216,720.666687,0.003542641411,720.666687,0.0006412544753,
720,0.0007147039869,720,0.0002069040493,720,-0.0002071418858,720,-0.000148042498,720,0.002674759366,720,0.003547808854,720,0.0006184676313,
719.333374,0.000730961503,719.333374,0.000169715684,719.333374,-9.638864867E-005,719.333374,-0.0001056536712,719.333374,0.002662413754,719.333374,0.0035180056,719.333374,0.0006362511194,
718.666687,0.0007545321132,718.666687,0.0002337614278,718.666687,-8.013556362E-005,718.666687,-8.997030818E-005,718.666687,0.002642437583,718.666687,0.003593796631,718.666687,0.0006674905308,
718,0.0007075218018,718,0.0001615584915,718,-0.0001736601262,718,-0.0001428670366,718,0.002632775344,718,0.00353661296,718,0.0005973410443,
717.333374,0.0007575401105,717.333374,0.0002287627722,717.333374,-9.188546392E-005,717.333374,-7.231937343E-005,717.333374,0.002669992857,717.333374,0.003626789432,717.333374,0.000622744963,
716.666687,0.0007132519968,716.666687,8.51214063E-005,716.666687,-0.0002266501542,716.666687,-0.0002030020842,716.666687,0.002633218188,716.666687,0.003580433084,716.666687,0.0005313496804,
